Volkswagen Golf/$ 943/"https://im.mashina.kg/tachka/images//c/1/0/c10f4e7235a4aa848f5bd33327644187_240x180.jpg"/1991 г., 1.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Mazda 6/$ 12 000/"https://im.mashina.kg/tachka/images//2/e/7/2e7d4d565a37eb80093abd5757fcd6bd_240x180.jpg"/2012 г., 2.5 л., автомат/седан, бензин/руль слева, 91 000 км
Honda Jazz/$ 7 700/"https://im.mashina.kg/tachka/images//d/d/d/ddd8f943e7b23b83ab4e558ef1d3562f_240x180.jpg"/2005 г., 1.3 л., вариатор/хэтчбек 5 дв., бензин/руль слева, 256 000 км
Toyota Camry/$ 10 800/"https://im.mashina.kg/tachka/images//e/3/f/e3f501f056a3585607f523ae6b9af138_240x180.jpg"/2009 г., 3.5 л., автомат/седан, бензин/руль слева, 170 000 км
Toyota RAV 4/$ 6 999/"https://im.mashina.kg/tachka/images//f/1/2/f129f3c33c54e03adae0e0e6b1738b31_240x180.jpg"/2003 г., 2 л., механика/внедорожник 5 дв., дизель/руль слева, 300 000 км
Nissan Cefiro/$ 2 064/"https://im.mashina.kg/tachka/images//2/0/1/201ee971cf3c8ca5cae83589398b41f9_240x180.jpg"/1996 г., 2 л., автомат/седан, бензин/руль справа
BMW X6/$ 18 000/"https://im.mashina.kg/tachka/images//2/3/9/23949a3611e09a97cb6b0608aa043881_240x180.jpg"/2011 г., 3 л., автомат/внедорожник 5 дв., бензин/руль слева, 183 000 км
Mitsubishi Space Wagon/$ 3 900/"https://im.mashina.kg/tachka/images//d/4/f/d4f4bf2a0f17c70bc5007d96dc13c827_240x180.jpg"/1997 г., 2 л., механика/минивэн, бензин/руль слева, 320 000 км
BMW 7 Серия/$ 13 000/"https://im.mashina.kg/tachka/images//f/d/c/fdc9cda208bc88f650bde0b95027b841_240x180.jpg"/2010 г., 4.4 л., автомат/седан, бензин/руль слева
Brilliance M2 (BS4)/$ 2 850/"https://im.mashina.kg/tachka/images//4/4/f/44f8287839985419eae36cbc00d15c3a_240x180.jpg"/2010 г., 1.6 л., механика/седан, бензин/руль слева, 120 000 км
Mercedes-Benz E-класс/$ 5 500/"https://im.mashina.kg/tachka/images//a/3/c/a3c71f4bbba5831ad4e0dcf8808d69fb_240x180.jpg"/1995 г., 2.2 л., механика/седан, бензин/руль слева, 200 000 км
Mercedes-Benz S-класс/$ 6 666/"https://im.mashina.kg/tachka/images//3/e/0/3e0cc4fe1c32a34d6f8f2d7b86394afd_240x180.jpg"/2000 г., 5 л., автомат/седан, бензин/руль слева, 205 000 км
Honda Fit/$ 4 400/"https://im.mashina.kg/tachka/images//f/8/5/f85bce456f470dfa847a75f45c182a40_240x180.jpg"/2002 г., 1.3 л., вариатор/хэтчбек 5 дв., бензин/руль справа, 300 000 км
Lexus GX/$ 32 500/"https://im.mashina.kg/tachka/images//d/4/c/d4c514c47aaa21bafaef6fa0b3ae2e0c_240x180.jpg"/2011 г., 4.6 л., автомат/внедорожник 5 дв., бензин/руль слева, 115 000 км
Suzuki Alto/$ 1 710/"https://im.mashina.kg/tachka/images//e/e/5/ee59701bb946f8b7601bc29a63725c8a_240x180.jpg"/2004 г., 1.1 л., механика/хэтчбек 5 дв., бензин/руль слева
Honda Mobilio/$ 4 800/"https://im.mashina.kg/tachka/images//4/0/a/40aea63314cfac6356d22a467811ea74_240x180.jpg"/2002 г., 1.5 л., вариатор/минивэн, бензин/руль справа
BMW 3 Серия/$ 4 300/"https://im.mashina.kg/tachka/images//5/0/3/5039ccfe62ad4fc8f9cdbf639ee8b36d_240x180.jpg"/1999 г., 2.8 л., автомат/седан, бензин/руль слева, 209 102 км
Toyota Estima/$ 7 400/"https://im.mashina.kg/tachka/images//d/6/8/d68eb5baae4f083948b7a6a3e2b9fdff_240x180.jpg"/2005 г., 3 л., автомат/минивэн, бензин/руль справа, 127 450 км
Daewoo Matiz/$ 3 774/"https://im.mashina.kg/tachka/images//2/b/4/2b4e11ef38c0f9001b0301c4e741c706_240x180.jpg"/2007 г., 0.8 л., автомат/хэтчбек 5 дв., бензин/руль слева, 265 000 км
Mercedes-Benz E-класс/$ 4 953/"https://im.mashina.kg/tachka/images//6/6/2/6622cffb96b305801195accbe387b42b_240x180.jpg"/1999 г., 2.4 л., автомат/седан, бензин/руль слева, 400 000 км
Mercedes-Benz S-класс/$ 6 500/"https://im.mashina.kg/tachka/images//b/6/1/b618b0d24155e5c733c7160a88cc2005_240x180.jpg"/2002 г., 3.2 л., автомат/седан, бензин/руль слева, 250 000 км
BMW M5/$ 85 000/"https://im.mashina.kg/tachka/images//a/d/6/ad69fbcf307c87d538e7e406e09ee681_240x180.jpg"/2018 г., 4.4 л., автомат/седан, бензин/руль слева, 23 000 км
Honda Stream/$ 5 300/"https://im.mashina.kg/tachka/images//1/4/f/14f1e81539756d9131c77694d3774bce_240x180.jpg"/2002 г., 1.7 л., автомат/минивэн, бензин/руль справа, 189 000 км
BMW 5 Серия/"$
                                            5 500"/"https://im.mashina.kg/tachka/images//d/0/b/d0ba9cf9db6338557c4c06eb3a2fc5ef_240x180.jpg"/2003 г., 2.5 л., автомат/седан, бензин/руль слева, 67 000 км
BMW 5 Серия/"$
                                            7 300"/"https://im.mashina.kg/tachka/images//6/2/f/62f5211ac15267e9b5ed44248452d1b0_240x180.jpg"/2005 г., 3 л., автомат/седан, бензин/руль слева, 65 000 км
Mazda Demio/$ 3 900/"https://im.mashina.kg/tachka/images//5/3/9/5390ca18f972f36f9dc28da39e4f7845_240x180.jpg"/2003 г., 1.3 л., автомат/хэтчбек 5 дв., бензин/руль справа
Mercedes-Benz E-класс/"$
                                            6 000"/"https://im.mashina.kg/tachka/images//f/2/b/f2b62e290017a5d587392fd87db89ee1_240x180.jpg"/2002 г., 3.2 л., автомат/седан, бензин/руль слева, 56 000 км
Mercedes-Benz E-класс/$ 23 000/"https://im.mashina.kg/tachka/images//5/0/2/502369984e7e9eab5ff769f8e89a60d1_240x180.jpg"/2018 г., 3.5 л., автомат/седан, бензин/руль слева, 21 000 км
Toyota Sienna/"$
                                            25 000"/"https://im.mashina.kg/tachka/images//0/2/b/02b2d68b016dbada9004570f3e241c70_240x180.jpg"/2020 г., 3.5 л., автомат/минивэн, бензин/руль слева, 24 000 км
Toyota Tundra/$ 30 000/"https://im.mashina.kg/tachka/images//9/6/4/96462bea6e974efcc5d558ee6c62ad9c_240x180.jpg"/2017 г., 5.7 л., автомат/пикап, бензин/руль слева, 78 000 км
Daewoo Nexia/$ 1 533/"https://im.mashina.kg/tachka/images//a/c/7/ac7bdfd51c058bbbd1ef75e9d1974a37_240x180.jpg"/2008 г., 1.5 л., механика/седан, бензин/руль слева, 130 000 км
Honda Fit/"$
                                            7 500"/"https://im.mashina.kg/tachka/images//2/6/9/26937db967693dfafd59cef1106aa598_240x180.jpg"/2013 г., 1.5 л., вариатор/хэтчбек 5 дв., бензин/руль слева, 34 000 км
Honda Fit/$ 8 000/"https://im.mashina.kg/tachka/images//2/7/8/278f7721a4155d6b3d3036f710617c21_240x180.jpg"/2012 г., 1.5 л., автомат/хэтчбек 5 дв., бензин/руль слева, 43 000 км
Nissan Primera/$ 2 900/"https://im.mashina.kg/tachka/images//a/b/9/ab95be887392b57da2581c0b96ed11c0_240x180.jpg"/2002 г., 2 л., механика/универсал, бензин/руль слева, 280 000 км
BMW 7 Серия/"$
                                            6 500"/"https://im.mashina.kg/tachka/images//0/5/4/05420ca043f703d028ce7751ed1663a3_240x180.jpg"/1998 г., 4.4 л., автомат/седан, бензин/руль слева, 83 000 км
BMW 3 Серия/$ 7 500/"https://im.mashina.kg/tachka/images//b/3/b/b3b898b3e4f100873922c3dacf6662cc_240x180.jpg"/2008 г., 3 л., автомат/седан, бензин/руль слева, 63 000 км
Honda Stream/$ 5 000/"https://im.mashina.kg/tachka/images//8/7/e/87e9b1186895d5a4302ee06bbde4d4e6_240x180.jpg"/2003 г., 2 л., автомат/минивэн, бензин/руль справа
BMW 3 Серия/$ 7 000/"https://im.mashina.kg/tachka/images//7/2/1/721c7a1027ded3e52fc3f2f6350eaa1c_240x180.jpg"/2001 г., 3 л., автомат/седан, бензин/руль слева, 237 000 км
BMW X5/"$
                                            8 000"/"https://im.mashina.kg/tachka/images//1/3/9/13933c728a58592c646eb3bc10ae9a3e_240x180.jpg"/2004 г., 3 л., автомат/внедорожник 5 дв., бензин/руль слева, 56 000 км
Toyota Land Cruiser Prado/$ 9 000/"https://im.mashina.kg/tachka/images//f/8/4/f8403874d370aa8dd327f771b66aeadd_240x180.jpg"/2002 г., 3.4 л., автомат/внедорожник 5 дв., бензин/руль справа, 250 000 км
Toyota Camry/$ 9 300/"https://im.mashina.kg/tachka/images//6/e/6/6e678931c66573379e2cd3ee20962f64_240x180.jpg"/2006 г., 3.5 л., автомат/седан, бензин/руль слева, 230 000 км
Chevrolet Camaro/$ 30 000/"https://im.mashina.kg/tachka/images//9/b/e/9bef7c202653b107d52bbc4b08d1e506_240x180.jpg"/2020 г., 3.6 л., автомат/купе, бензин/руль слева, 33 000 км
Lexus LX/"$
                                            46 000"/"https://im.mashina.kg/tachka/images//c/b/c/cbc486b69c5e7048a1a437e634f381ca_240x180.jpg"/2014 г., 5.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 34 000 км
Mercedes-Benz E-класс/"$
                                            7 000"/"https://im.mashina.kg/tachka/images//4/0/6/4066bf4a7caf0fd747fa2a020f8c8d3b_240x180.jpg"/2001 г., 4.3 л., автомат/седан, бензин/руль слева, 56 000 км
Lexus GS/$ 8 000/"https://im.mashina.kg/tachka/images//c/e/7/ce708ca2d45c00b4b775ebb3440748b7_240x180.jpg"/2008 г., 3.5 л., автомат/седан, бензин/руль справа, 127 000 км
Dodge Challenger/"$
                                            34 000"/"https://im.mashina.kg/tachka/images//1/b/9/1b9374b2219215fa5134d6b4ad8edb7d_240x180.jpg"/2020 г., 6.4 л., автомат/купе, бензин/руль слева, 14 000 км
Mercedes-Benz CLS-класс AMG/"$
                                            8 000"/"https://im.mashina.kg/tachka/images//e/4/4/e447927cbb7edcda70dd3f0addeb47a4_240x180.jpg"/2007 г., 5.4 л., автомат/седан, бензин/руль слева, 54 000 км
Mercedes-Benz S-класс/$ 8 500/"https://im.mashina.kg/tachka/images//7/f/0/7f048a5440c0b196096d6cc7d9a4f805_240x180.jpg"/1997 г., 3.2 л., автомат/седан, бензин/руль слева, 63 000 км
Mercedes-Benz E-класс/$ 10 000/"https://im.mashina.kg/tachka/images//2/c/1/2c187a371269bf90bddb41f2d2c3bf8f_240x180.jpg"/1995 г., 5 л., автомат/седан, бензин/руль слева, 36 000 км
Dodge RAM/$ 50 000/"https://im.mashina.kg/tachka/images//2/d/9/2d9c9aba886893a0e5e0bc4c736ff9ef_240x180.jpg"/2019 г., 5.7 л., автомат/пикап, бензин/руль слева, 137 000 км
Toyota Highlander/"$
                                            30 000"/"https://im.mashina.kg/tachka/images//8/8/2/882fc11cd178dcf629077a6380f46322_240x180.jpg"/2018 г., 3.5 л., автомат/внедорожник, бензин/руль слева, 32 000 км
Toyota Highlander/$ 35 000/"https://im.mashina.kg/tachka/images//1/6/a/16ae3d98512e862fb172b903c22e3739_240x180.jpg"/2018 г., 3.5 л., автомат/внедорожник, бензин/руль слева, 30 000 км
Honda Inspire/$ 6 840/"https://im.mashina.kg/tachka/images//a/a/1/aa11484980488e5d9f757348aaeb4091_240x180.jpg"/2005 г., 3 л., автомат/седан, бензин/руль справа, 203 500 км
Toyota Alphard/$ 10 000/"https://im.mashina.kg/tachka/images//f/2/c/f2ce8fbbaa2d48174ce9a97bdf564f77_240x180.jpg"/2003 г., 3 л., автомат/минивэн, бензин/руль слева, 76 000 км
Dodge RAM/$ 50 000/"https://im.mashina.kg/tachka/images//7/f/2/7f2f250ab45c9e8567b2f0001f996089_240x180.jpg"/2019 г., 5.7 л., автомат/пикап, бензин/руль слева, 124 000 км
Mercedes-Benz E-класс/$ 10 000/"https://im.mashina.kg/tachka/images//5/a/4/5a446b827e30bbbe502d6ba0df498d36_240x180.jpg"/1994 г., 5 л., автомат/седан, бензин/руль слева, 70 000 км
Toyota Highlander/$ 45 500/"https://im.mashina.kg/tachka/images//c/4/b/c4b853c08fd8b9994ca65239f4a341ad_240x180.jpg"/2020 г., 3.5 л., автомат/внедорожник, бензин/руль слева, 75 000 км
Honda CR-V/$ 7 800/"https://im.mashina.kg/tachka/images//c/4/4/c444f329d0d550d32c520145a82463e9_240x180.jpg"/2002 г., 2 л., автомат/внедорожник 5 дв., бензин/руль слева, 230 000 км
Subaru Outback/$ 17 800/"https://im.mashina.kg/tachka/images//f/5/d/f5dc5b2e61225692931e81af82344515_240x180.jpg"/2015 г., 2.5 л., вариатор/универсал, бензин/руль слева, 166 000 км
Honda Odyssey/$ 4 999/"https://im.mashina.kg/tachka/images//a/3/1/a31a6f7513bbaa46316845e0e2207adf_240x180.jpg"/2002 г., 2.3 л., автомат/минивэн, бензин/руль справа, 272 000 км
Honda Jazz/$ 6 700/"https://im.mashina.kg/tachka/images//3/5/8/358ca7b1539ae5fe6d256d4f41703bce_240x180.jpg"/2006 г., 1.3 л., механика/хэтчбек 5 дв., бензин/руль слева, 124 500 км
Toyota Tundra/$ 39 500/"https://im.mashina.kg/tachka/images//4/b/0/4b02adfef91a51ce4ce2ab1a90f2f6a7_240x180.jpg"/2018 г., 5.7 л., автомат/пикап, бензин/руль слева, 190 000 км
BMW 5 Серия/$ 7 200/"https://im.mashina.kg/tachka/images//8/8/5/88593ba6a38fe88ad9bad363b30a734c_240x180.jpg"/2008 г., 3 л., автомат/седан, бензин/руль слева, 64 000 км
Opel Vectra/$ 2 477/"https://im.mashina.kg/tachka/images//c/e/0/ce04cad6b6fb9712e53670411c411a56_240x180.jpg"/2002 г., 1.8 л., механика/седан, бензин/руль слева
Lexus ES/$ 22 800/"https://im.mashina.kg/tachka/images//3/c/8/3c8a712acebbe42aed6f8256d3403187_240x180.jpg"/2013 г., 2.5 л., вариатор/седан, гибрид/руль слева, 42 000 км
Mercedes-Benz E-класс/$ 12 500/"https://im.mashina.kg/tachka/images//6/f/e/6fe7c220953cc797c49c453a179c3aca_240x180.jpg"/2008 г., 3.5 л., автомат/седан, бензин/руль слева, 300 000 км
Honda Stepwgn/$ 6 840/"https://im.mashina.kg/tachka/images//1/d/8/1d8759121a403a220f44b428000a62d7_240x180.jpg"/2003 г., 2 л., автомат/минивэн, бензин/руль справа, 280 000 км
Honda Jazz/$ 4 500/"https://im.mashina.kg/tachka/images//b/4/d/b4d9b456cf3034d7a61102983f1744dd_240x180.jpg"/2002 г., 1.3 л., механика/хэтчбек 5 дв., бензин/руль слева, 270 000 км
Toyota Prius v (+)/$ 13 000/"https://im.mashina.kg/tachka/images//0/d/2/0d2a7644de8bbbc814fb96a56427ab2f_240x180.jpg"/2014 г., 1.8 л., вариатор/универсал, гибрид/руль слева
Honda Inspire/$ 6 000/"https://im.mashina.kg/tachka/images//8/5/d/85db4f28466d70c9a06e76170ce39bd7_240x180.jpg"/2002 г., 2.5 л., автомат/седан, бензин/руль справа
Honda CR-V/$ 5 300/"https://im.mashina.kg/tachka/images//1/0/3/103ddbbd328874adba7f38070afb0471_240x180.jpg"/2001 г., 2 л., механика/внедорожник 5 дв., бензин/руль слева
Honda Inspire/$ 7 150/"https://im.mashina.kg/tachka/images//e/4/7/e4755205aca428c6096b4f4814465351_240x180.jpg"/2004 г., 3 л., автомат/седан, бензин/руль справа
Mercedes-Benz E-класс/$ 6 500/"https://im.mashina.kg/tachka/images//f/3/7/f379b15b233cf079f65bdf6427080f6c_240x180.jpg"/2002 г., 3.2 л., автомат/седан, бензин/руль слева, 229 753 км
Daewoo Matiz/$ 2 713/"https://im.mashina.kg/tachka/images//b/e/2/be200522e30ae313707aef326b2a4681_240x180.jpg"/2008 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 180 000 км
Honda Stepwgn/$ 5 600/"https://im.mashina.kg/tachka/images//e/0/4/e04c5675931eda17e5c0b04f6dfeedd1_240x180.jpg"/2000 г., 2 л., автомат/минивэн, бензин/руль справа
Lexus RX/$ 27 300/"https://im.mashina.kg/tachka/images//8/d/0/8d0b37d5c7e671e10ccf8451868d983a_240x180.jpg"/2009 г., 3.5 л., вариатор/внедорожник 5 дв., гибрид/руль слева, 111 000 км
Lexus RX/$ 50 000/"https://im.mashina.kg/tachka/images//4/0/7/4077e55ee53b6b32121d6c4b19bb79ef_240x180.jpg"/2016 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 46 000 км
Lexus RX/$ 31 000/"https://im.mashina.kg/tachka/images//c/d/0/cd01d7f09a93cb640cc2988ebcde527f_240x180.jpg"/2012 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 92 000 км
Lexus LX/$ 57 000/"https://im.mashina.kg/tachka/images//2/1/7/217123dce4d99b92e7b7b950a77697d7_240x180.jpg"/2013 г., 5.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 87 000 км
Audi 100/$ 3 066/"https://im.mashina.kg/tachka/images//d/d/b/ddb24f31dfb9988397fda107ea9415bf_240x180.jpg"/1991 г., 2.3 л., механика/седан, бензин/руль слева, 372 000 км
